train_size,num_runs,mean_train_accuracy,variance_train_accuracy,mean_test_accuracy,variance_test_accuracy,mean_train_loss,variance_train_loss,mean_test_loss,variance_test_loss,mean_threshold,variance_threshold,phase_diagram_path
2,3,1.0,0.0,0.9700000000000001,1.232595164407831e-32,0.1717747091012374,8.474091755303838e-33,0.18370895250114957,2.3362470516852675e-22,0.577183597293109,2.2993466982741313e-20,/scratch/users/jdehoney/eqnn_thesis/data/reproduction/paper_reproduction_19558980/n10/train_size_2/phase_diagrams/train_size_2_phase_diagram.npz
