backend_name,model_family,num_qubits,train_size,epochs,noise_model_name,noise_strength,seeds_present,seeds,parameter_count_mean,classification_threshold_mean,train_loss_mean,train_loss_std,test_loss_mean,test_loss_std,train_accuracy_mean,train_accuracy_std,test_accuracy_mean,test_accuracy_std,history_final_loss_mean,history_final_loss_std,history_final_accuracy_mean,history_final_accuracy_std,history_best_loss_mean,history_best_loss_std,history_best_accuracy_mean,history_best_accuracy_std,build_time_sec_mean,forward_time_sec_mean,gradient_time_sec_mean,train_time_sec_mean,total_time_sec_mean
qiskit_mixed,hea_qcnn,5,4,10,depolarizing,0.1,3,"0,1,2",40.0,0.6672451118401593,0.17738849718649555,0.00035249976687872945,0.29211835900157346,0.003339266912195267,1.0,0.0,0.5833333333333334,0.025166114784235815,0.17738849718649555,0.00035249976687872945,1.0,0.0,0.17738849718649555,0.00035249976687872945,1.0,0.0,,,,,
qiskit_mixed,hea_qcnn,5,8,10,depolarizing,0.0,3,"0,1,2",40.0,0.5313791097549591,0.1980929533876725,0.04262729496149579,0.20222112314726715,0.04276994239547947,0.7916666666666666,0.19094065395649332,0.7799999999999999,0.17349351572897476,0.1980929533876725,0.04262729496149579,0.7916666666666666,0.19094065395649332,0.1980929533876725,0.04262729496149579,0.7916666666666666,0.19094065395649332,,,,,
qiskit_mixed,hea_qcnn,5,8,10,depolarizing,0.001,3,"0,1,2",40.0,0.5351123980867621,0.1993720006137374,0.04252733447871245,0.20345982241440919,0.04254113406413839,0.7916666666666666,0.19094065395649332,0.7799999999999999,0.17349351572897476,0.1993720006137374,0.04252733447871245,0.7916666666666666,0.19094065395649332,0.1993720006137374,0.04252733447871245,0.7916666666666666,0.19094065395649332,,,,,
qiskit_mixed,hea_qcnn,5,8,10,depolarizing,0.005,3,"0,1,2",40.0,0.5525003011463515,0.20604442835523437,0.04256001678079028,0.20997461808737802,0.04192253491023578,0.7916666666666666,0.19094065395649332,0.7799999999999999,0.17349351572897476,0.20604442835523437,0.04256001678079028,0.7916666666666666,0.19094065395649332,0.20604442835523437,0.04256001678079028,0.7916666666666666,0.19094065395649332,,,,,
qiskit_mixed,hea_qcnn,5,8,10,depolarizing,0.01,3,"0,1,2",40.0,0.5650735742577951,0.2124288205911438,0.042876405578881345,0.21619526478277792,0.04183632949645878,0.7916666666666666,0.19094065395649332,0.7733333333333333,0.17897858344878395,0.2124288205911438,0.042876405578881345,0.7916666666666666,0.19094065395649332,0.2124288205911438,0.042876405578881345,0.7916666666666666,0.19094065395649332,,,,,
qiskit_mixed,hea_qcnn,5,8,10,depolarizing,0.05,3,"0,1,2",40.0,0.5913477409432134,0.24024592043605822,0.03554468080814331,0.24209339962272114,0.034515168790997086,0.7916666666666666,0.19094065395649332,0.7666666666666666,0.18770544300401448,0.24024592043605822,0.03554468080814331,0.7916666666666666,0.19094065395649332,0.24024592043605822,0.03554468080814331,0.7916666666666666,0.19094065395649332,,,,,
qiskit_mixed,hea_qcnn,5,8,10,depolarizing,0.1,3,"0,1,2",40.0,0.6641784162162468,0.2637310438805099,0.025494960984051344,0.26594387983741685,0.025080938470338158,0.7083333333333334,0.3145764348029479,0.6999999999999998,0.27622454633866267,0.2637310438805099,0.025494960984051344,0.7083333333333334,0.3145764348029479,0.2637310438805099,0.025494960984051344,0.7083333333333334,0.3145764348029479,,,,,
qiskit_mixed,hea_qcnn,5,12,10,depolarizing,0.0,3,"0,1,2",40.0,0.3119288702996263,0.10734860085115401,0.024741241889942284,0.20930077499747504,0.0801677960627756,0.9166666666666666,0.0,0.7399999999999999,0.0,0.10734860085115401,0.024741241889942284,0.9166666666666666,0.0,0.10734860085115401,0.024741241889942284,0.9166666666666666,0.0,,,,,
qiskit_mixed,hea_qcnn,5,12,10,depolarizing,0.001,3,"0,1,2",40.0,0.3190824457772808,0.10874500025788231,0.02342640325887683,0.2119001106308915,0.07771325091335625,0.9166666666666666,0.0,0.7399999999999999,0.0,0.10933893610959977,0.02245403608651184,0.9166666666666666,0.0,0.10874500025788231,0.02342640325887683,0.9166666666666666,0.0,,,,,
qiskit_mixed,hea_qcnn,5,12,10,depolarizing,0.005,3,"0,1,2",40.0,0.3116325377775238,0.1095605865444627,0.01824430961314067,0.2023230683895125,0.05436252986952824,0.9166666666666666,0.0,0.7399999999999999,0.0,0.1095605865444627,0.01824430961314067,0.9166666666666666,0.0,0.1095605865444627,0.01824430961314067,0.9166666666666666,0.0,,,,,
