backend_name,model_family,num_qubits,train_size,epochs,noise_model_name,noise_strength,num_runs,mean_build_time_seconds,mean_classification_threshold,mean_forward_time_seconds,mean_gradient_time_seconds,mean_runtime_seconds,mean_test_accuracy,mean_test_loss,mean_total_training_time_seconds,mean_train_accuracy,mean_train_loss,variance_build_time_seconds,variance_classification_threshold,variance_forward_time_seconds,variance_gradient_time_seconds,variance_runtime_seconds,variance_test_accuracy,variance_test_loss,variance_total_training_time_seconds,variance_train_accuracy,variance_train_loss
qiskit_mixed,hea_qcnn,5,4,10,depolarizing,0.0,3,0.00032744184136390686,0.5185806569836452,5.530394929771622,50.25691526414206,56.12460876101007,0.6433333333333334,0.2937250156329489,51.26901156206926,1.0,0.05558103001958143,3.624564091572746e-09,2.920305100798814e-05,0.009706436815394136,0.7149489001403477,0.8372248719626288,8.888888888888904e-05,1.6013806034132127e-05,0.7536796024701043,0.0,2.0600581744083993e-07
qiskit_mixed,hea_qcnn,5,4,10,depolarizing,0.001,3,0.00030283723026514053,0.5201410919223547,8.846489300020039,79.56146215181798,88.9275634844477,0.6433333333333334,0.29341660551712395,81.17952610552311,1.0,0.05639694970160767,5.661319914598839e-09,2.9252575533964732e-05,0.001605584419505944,0.004140362906488847,0.007810083986674512,8.888888888888904e-05,1.502014145726149e-05,0.005225015020740527,0.0,2.168960362159115e-07
qiskit_mixed,hea_qcnn,5,4,10,depolarizing,0.005,3,0.00024166020254294077,0.5267947880313456,8.82534471899271,79.21246466444184,88.55800485269476,0.64,0.292292310363125,80.80990421492606,1.0,0.05989453454045621,4.467538266604411e-09,2.869766174982386e-05,0.0009263990172903447,0.04307161381920251,0.05513694858885725,6.666666666666679e-05,1.1169842358350066e-05,0.04387876296437441,0.0,2.63802591359795e-07
qiskit_mixed,hea_qcnn,5,4,10,depolarizing,0.01,3,0.00028898070255915326,0.5357335114782313,8.887217448403439,79.69974750870217,89.10923550929874,0.6366666666666667,0.2911134042202283,81.31384703672181,1.0,0.06475160134559522,2.4779825589222995e-09,2.698922327012065e-05,5.957234106842506e-05,0.0004841783689686122,0.00018360903128845454,2.222222222222226e-05,7.190918872584388e-06,0.00029080527274815863,0.0,3.32444146851385e-07
qiskit_mixed,hea_qcnn,5,4,10,depolarizing,0.05,3,0.00033951830118894577,0.6052337984569586,8.895623981331786,79.6936814521129,89.11090386752039,0.62,0.2871992332194539,81.32155323028564,1.0,0.11424540003401444,2.484682118617891e-10,3.258330224155078e-05,0.0004783863547134217,0.0050780918908122155,0.0039490470633065195,6.666666666666679e-05,3.368886720529429e-06,0.004824722307703479,0.0,1.9693074882555483e-07
qiskit_mixed,hea_qcnn,5,4,10,depolarizing,0.1,3,0.00030342334260543186,0.6672451118401593,8.876087576461336,79.61791720489661,89.01549591124058,0.5833333333333334,0.29211835900157346,81.23443491881092,1.0,0.17738849718649555,2.6924597472465725e-09,3.659501669501067e-05,0.0005561598284754208,0.00038261782880983063,0.00042552404441437386,0.00042222222222222124,7.433802340588082e-06,7.854554311232199e-05,0.0,8.283739043304541e-08
qiskit_mixed,hea_qcnn,5,8,10,depolarizing,0.0,3,0.00027676578611135483,0.5313791097549591,6.483205326211949,100.66679455619305,107.504751369978,0.7799999999999999,0.20222112314726715,102.38813478065033,0.7916666666666666,0.1980929533876725,1.661297329448123e-09,0.004619154173833633,0.017441587596652038,3.258404128295208,3.7636050553714147,0.020066666666666667,0.0012195119816750875,3.4240021698637055,0.024305555555555552,0.0012113908504895762
qiskit_mixed,hea_qcnn,5,8,10,depolarizing,0.001,3,0.00029362613956133526,0.5351123980867621,10.379077181220055,159.45779970039925,170.38255815394223,0.7799999999999999,0.20345982241440919,162.19290963436165,0.7916666666666666,0.1993720006137374,1.880205375844817e-09,0.004487927363563483,0.008080747700988,0.08833095864917549,0.15129058273485368,0.020066666666666667,0.0012064987249753305,0.0905023011542498,0.024305555555555552,0.0012057161185761894
qiskit_mixed,hea_qcnn,5,8,10,depolarizing,0.005,3,0.0005565797910094261,0.5525003011463515,10.272369107231498,158.7511172167336,169.5473471938943,0.7799999999999999,0.20997461808737802,161.4745524118965,0.7916666666666666,0.20604442835523437,1.0399970462998213e-07,0.004078663729811346,0.0008449443652313315,0.18743853039757688,0.2121492393209344,0.020066666666666667,0.0011716659555332915,0.19290620974493908,0.024305555555555552,0.001207570018920767
qiskit_mixed,hea_qcnn,5,8,10,depolarizing,0.01,3,0.00028235185891389847,0.5650735742577951,10.067010050949952,156.88683746475726,167.48432426682362,0.7733333333333333,0.21619526478277792,159.59143377405903,0.7916666666666666,0.2124288205911438,2.2884826741953468e-09,0.0038714512368228666,0.07753619841952462,10.51931934923053,12.352607899585545,0.021355555555555555,0.0011668523104908447,10.519670100920479,0.024305555555555552,0.0012255907702431515
