backend_name,model_family,num_qubits,train_size,epochs,noise_model_name,noise_strength,num_runs,mean_build_time_seconds,mean_classification_threshold,mean_forward_time_seconds,mean_gradient_time_seconds,mean_runtime_seconds,mean_test_accuracy,mean_test_loss,mean_total_training_time_seconds,mean_train_accuracy,mean_train_loss,variance_build_time_seconds,variance_classification_threshold,variance_forward_time_seconds,variance_gradient_time_seconds,variance_runtime_seconds,variance_test_accuracy,variance_test_loss,variance_total_training_time_seconds,variance_train_accuracy,variance_train_loss
qiskit_mixed,hea_qcnn,5,4,10,coherent_overrotation,0.0,3,0.00010843807831406593,0.5407919053390672,3.0800626759106913,27.73468111595139,31.00132249776895,0.53,0.33679674012533206,28.291964741889387,1.0,0.02110861846119429,1.1160438502175185e-10,4.9050882045883496e-05,2.9205167788956705e-05,0.0006523269016245862,0.0009698759592934517,0.0,1.954423481600237e-05,0.0006691630080931286,0.0,4.005693975257877e-06
qiskit_mixed,hea_qcnn,5,4,10,coherent_overrotation,0.001,3,0.00012278944874803224,0.540851036046601,3.7196901945086815,33.46391042182222,37.40724063788851,0.53,0.3368076082732296,34.13450771647816,1.0,0.021115166975356838,4.1046416400822605e-10,4.958428885123737e-05,1.7233811844755853e-06,0.003162614522737771,0.003211166387337849,0.0,1.93495900013699e-05,0.0032031449100025553,0.0,4.039773983393498e-06
qiskit_mixed,hea_qcnn,5,4,10,coherent_overrotation,0.005,3,9.372690692543983e-05,0.5410702382907348,3.71078659237052,33.34870995255187,37.28147194146489,0.53,0.33689195924041043,34.01690918486565,1.0,0.0211250863341641,5.303218844968094e-11,5.212950873552709e-05,0.00010759446059508113,8.965338943104587e-06,0.00018940625657299127,0.0,1.910828519364724e-05,1.1659122612722728e-05,0.0,4.279028708414881e-06
qiskit_mixed,hea_qcnn,5,4,10,coherent_overrotation,0.01,3,9.972229599952698e-05,0.5413246896575624,3.7096276942950985,33.40351673727855,37.33484548563138,0.53,0.33706143728377064,34.07278951552386,1.0,0.021112693406044297,1.1162842930105092e-12,5.5824101813435686e-05,4.776164880595494e-05,4.767904606820247e-05,2.2284718945495604e-05,0.0,1.973877397615009e-05,4.034055228920585e-05,0.0,4.7547833031510335e-06
qiskit_mixed,hea_qcnn,5,4,10,coherent_overrotation,0.05,3,9.864646320541699e-05,0.5358843928715965,3.719177986495197,33.42299322178587,37.3654302302748,0.53,0.33697451753434465,34.094593356984355,1.0,0.021156932253039742,2.0624709020120344e-12,0.00018118722263471795,6.431178796898757e-06,0.00028031303045110526,0.00022974517921461112,0.0,3.2161619020649165e-05,0.00024094315404281255,0.0,7.963357840818385e-06
qiskit_mixed,hea_qcnn,5,4,10,coherent_overrotation,0.1,3,9.934060896436374e-05,0.5397085987195079,3.7168297527047494,33.44430814186732,37.38333032326773,0.53,0.33667004610191836,34.11444375710562,1.0,0.022048108808464046,2.5431759321915674e-13,0.00019840955872687952,7.911743652333251e-06,0.0016531400618255726,0.0017411840933011906,0.0,4.1780806149692577e-05,0.0016378359599593054,0.0,1.311506703051799e-05
qiskit_mixed,hea_qcnn,5,8,10,coherent_overrotation,0.0,3,0.00015150957430402437,0.5176451945270496,3.5763080461571612,55.54424521156276,59.30766456512114,0.69,0.22651779880340048,56.48421541741118,0.875,0.14285452911004615,5.9656030593348584e-09,0.00034939363749542833,7.856029102147875e-05,0.0032336500860075876,0.004297060268917224,0.0,0.00021489953465706166,0.0034046856325936534,0.0,1.8344479525114338e-05
qiskit_mixed,hea_qcnn,5,8,10,coherent_overrotation,0.001,3,9.838895251353581e-05,0.5182415043355861,4.308179395273328,66.79734479961917,71.3283923510462,0.69,0.22651588544232593,67.92762363764147,0.875,0.1430757518091084,1.2701420258917934e-12,0.00036345001756997035,7.806874617799294e-06,0.00023606822497961597,0.0003130779301460204,0.0,0.00021444397189363494,0.00024495277107750496,0.0,1.808219781629347e-05
qiskit_mixed,hea_qcnn,5,8,10,coherent_overrotation,0.005,3,0.000158652663230896,0.5212190104419606,4.295582628188034,66.71579163971667,71.23445213104908,0.69,0.22636330137899427,67.84273566864431,0.875,0.14375567684825188,6.656302382687894e-09,0.00035352814216313395,5.544529155809387e-05,0.010369681677377918,0.011613143485070145,0.0,0.00021127465490213188,0.010423370196803778,0.0,1.6396028313824528e-05
qiskit_mixed,hea_qcnn,5,8,10,coherent_overrotation,0.01,3,0.00010034581646323204,0.52171929596662,4.286439083206157,66.6737049696967,71.18285438495998,0.69,0.22554345251902252,67.80221727412815,0.875,0.14369822693707865,4.830356600815655e-12,0.000372299201021761,1.1239581953077772e-05,0.0014719245580666965,0.0016109804234383338,0.0,0.00022580610429665467,0.001504539124931736,0.0,1.6781769083801243e-05
qiskit_mixed,hea_qcnn,5,8,10,coherent_overrotation,0.05,3,0.0001539002793530623,0.518573027165247,4.285278273435931,66.55887882520135,71.06588792257632,0.69,0.21555749541993938,67.68490676411118,0.875,0.14178777977646098,5.4903715515429756e-09,0.0006740822794212448,1.1324365715056434e-05,0.0025488447938380463,0.0025677383197509175,0.0,0.00032474570889069304,0.0025991733433036427,0.0,1.6342260380470878e-05
qiskit_mixed,hea_qcnn,5,8,10,coherent_overrotation,0.1,3,9.824475273489952e-05,0.5164227535321922,4.296332953808208,66.68189901392907,71.20225499958421,0.69,0.21075369952355494,67.81065493620311,0.875,0.14199474334660256,5.905709948850202e-13,0.0008234739493249522,8.083656496719309e-05,0.0059262494728422035,0.0076330157737218825,0.0,0.00034106297991572083,0.006136768207444336,0.0,4.279803212011993e-05
qiskit_mixed,hea_qcnn,5,12,10,coherent_overrotation,0.0,3,9.825934345523517e-05,0.3963847566078727,4.060424545314163,83.2715989430435,87.52019066937889,0.9666666666666667,0.12273386429969792,84.5929361389329,0.9444444444444445,0.1163698081562366,6.999038549729584e-12,0.0007232156265183149,6.968497227509201e-05,0.010794770234391585,0.012288786721714323,0.0011555555555555542,0.0005955111000529281,0.011366778113316814,0.0061728395061728366,0.0006311097026636547
qiskit_mixed,hea_qcnn,5,12,10,coherent_overrotation,0.001,3,9.302903587619464e-05,0.3966750135344932,4.894799311334888,100.3332442343235,105.45142219774425,0.9666666666666667,0.12268080780011313,101.92776272213086,0.9444444444444445,0.11632947168914665,9.601633671204528e-11,0.000699712499462221,3.722927193248239e-05,0.02047697664928671,0.019816587222761375,0.0011555555555555542,0.0005943656614418252,0.020765050986290636,0.0061728395061728366,0.0006299486527424409
qiskit_mixed,hea_qcnn,5,12,10,coherent_overrotation,0.005,3,9.772833436727524e-05,0.3966060992195652,4.890577004446338,100.20175779005513,105.31640183351313,0.9666666666666667,0.12251501427130274,101.79355487941454,0.9444444444444445,0.11617835942562095,2.0666807385808874e-12,0.0006776488166513384,8.751771507777157e-05,0.0030298136229384987,0.00417979714232563,0.0011555555555555542,0.0005873938854330868,0.0033007032513131455,0.0061728395061728366,0.000623879469541661
qiskit_mixed,hea_qcnn,5,12,10,coherent_overrotation,0.01,3,0.0001025698147714138,0.3963404169357587,4.885796571150422,100.24702947012459,105.35920406645164,0.9666666666666667,0.12227920338799132,101.83983807343368,0.9444444444444445,0.1159549021759841,1.5518146663506815e-12,0.0006568746342969714,7.377880221713622e-06,0.002171415822615564,0.002233431518582605,0.0011555555555555542,0.0005775113532591409,0.002242478686979177,0.0061728395061728366,0.0006147306110156968
qiskit_mixed,hea_qcnn,5,12,10,coherent_overrotation,0.05,3,0.00010063669954737027,0.39487795166588247,4.888228147911529,100.24397176985319,105.35548732227956,0.9666666666666667,0.120478587612595,101.83346277816842,0.9444444444444445,0.1141248741133557,8.399816191757682e-12,0.0005071994413291702,4.1451590032486535e-06,0.006502405806246111,0.006776185169897481,0.0011555555555555542,0.0004991973568811494,0.006645753335485167,0.0061728395061728366,0.0005358987650385945
qiskit_mixed,hea_qcnn,5,12,10,coherent_overrotation,0.1,3,9.542657062411308e-05,0.3965569115802227,4.88524092004324,100.39406607951969,105.50698035738121,0.9700000000000001,0.11836284859717006,101.9906916579542,0.9444444444444445,0.11210522069724775,5.087088736366319e-12,0.0003655863966217257,7.459978982789424e-05,0.0152895644843706,0.016331292258603487,0.0008666666666666653,0.00043730669928782116,0.016532202670788212,0.0061728395061728366,0.00046424714035387245
qiskit_mixed,hea_qcnn,5,16,10,coherent_overrotation,0.0,3,0.0002098997744421164,0.46545383178494,4.546238246994714,111.03507342499991,115.7740668815871,0.9700000000000001,0.12430816952283724,112.74147238892813,0.9791666666666666,0.11760408894535634,2.7579933407144972e-08,0.003973562808516152,6.958439182791276e-05,0.054908407166402516,0.05628317537311083,0.0007999999999999985,0.000974911878516724,0.05575012700765226,0.0008680555555555555,0.0007804247209609543
