backend_name,model_family,num_qubits,train_size,epochs,noise_model_name,noise_strength,seeds_present,seeds,parameter_count_mean,classification_threshold_mean,train_loss_mean,train_loss_std,test_loss_mean,test_loss_std,train_accuracy_mean,train_accuracy_std,test_accuracy_mean,test_accuracy_std,history_final_loss_mean,history_final_loss_std,history_final_accuracy_mean,history_final_accuracy_std,history_best_loss_mean,history_best_loss_std,history_best_accuracy_mean,history_best_accuracy_std,build_time_sec_mean,forward_time_sec_mean,gradient_time_sec_mean,train_time_sec_mean,total_time_sec_mean
qiskit_mixed,hea_qcnn,5,4,10,depolarizing,0.05,3,"0,1,2",40.0,0.6052337984569586,0.1142454000340144,0.000543503563225,0.2871992332194539,0.0022479613165697,1.0,0.0,0.62,0.01,0.1142454000340144,0.000543503563225,1.0,0.0,0.1142454000340144,0.000543503563225,1.0,0.0,,,,,
qiskit_mixed,hea_qcnn,5,4,10,depolarizing,0.1,3,"0,1,2",40.0,0.6672451118401593,0.1773884971864955,0.0003524997668787,0.2921183590015734,0.0033392669121952,1.0,0.0,0.5833333333333334,0.0251661147842358,0.1773884971864955,0.0003524997668787,1.0,0.0,0.1773884971864955,0.0003524997668787,1.0,0.0,,,,,
qiskit_mixed,hea_qcnn,5,8,10,depolarizing,0.0,3,"0,1,2",40.0,0.5313791097549591,0.1980929533876725,0.0426272949614957,0.2022211231472671,0.0427699423954794,0.7916666666666666,0.1909406539564933,0.7799999999999999,0.1734935157289747,0.1980929533876725,0.0426272949614957,0.7916666666666666,0.1909406539564933,0.1980929533876725,0.0426272949614957,0.7916666666666666,0.1909406539564933,,,,,
qiskit_mixed,hea_qcnn,5,8,10,depolarizing,0.001,3,"0,1,2",40.0,0.5351123980867621,0.1993720006137374,0.0425273344787124,0.2034598224144091,0.0425411340641383,0.7916666666666666,0.1909406539564933,0.7799999999999999,0.1734935157289747,0.1993720006137374,0.0425273344787124,0.7916666666666666,0.1909406539564933,0.1993720006137374,0.0425273344787124,0.7916666666666666,0.1909406539564933,,,,,
qiskit_mixed,hea_qcnn,5,8,10,depolarizing,0.005,3,"0,1,2",40.0,0.5525003011463515,0.2060444283552343,0.0425600167807902,0.209974618087378,0.0419225349102357,0.7916666666666666,0.1909406539564933,0.7799999999999999,0.1734935157289747,0.2060444283552343,0.0425600167807902,0.7916666666666666,0.1909406539564933,0.2060444283552343,0.0425600167807902,0.7916666666666666,0.1909406539564933,,,,,
qiskit_mixed,hea_qcnn,5,8,10,depolarizing,0.01,3,"0,1,2",40.0,0.5650735742577951,0.2124288205911438,0.0428764055788813,0.2161952647827779,0.0418363294964587,0.7916666666666666,0.1909406539564933,0.7733333333333333,0.1789785834487839,0.2124288205911438,0.0428764055788813,0.7916666666666666,0.1909406539564933,0.2124288205911438,0.0428764055788813,0.7916666666666666,0.1909406539564933,,,,,
qiskit_mixed,hea_qcnn,5,8,10,depolarizing,0.05,3,"0,1,2",40.0,0.5913477409432134,0.2402459204360582,0.0355446808081433,0.2420933996227211,0.034515168790997,0.7916666666666666,0.1909406539564933,0.7666666666666666,0.1877054430040144,0.2402459204360582,0.0355446808081433,0.7916666666666666,0.1909406539564933,0.2402459204360582,0.0355446808081433,0.7916666666666666,0.1909406539564933,,,,,
qiskit_mixed,hea_qcnn,5,8,10,depolarizing,0.1,3,"0,1,2",40.0,0.6641784162162468,0.2637310438805099,0.0254949609840513,0.2659438798374168,0.0250809384703381,0.7083333333333334,0.3145764348029479,0.6999999999999998,0.2762245463386626,0.2637310438805099,0.0254949609840513,0.7083333333333334,0.3145764348029479,0.2637310438805099,0.0254949609840513,0.7083333333333334,0.3145764348029479,,,,,
qiskit_mixed,hea_qcnn,5,12,10,depolarizing,0.0,3,"0,1,2",40.0,0.3119288702996263,0.107348600851154,0.0247412418899422,0.209300774997475,0.0801677960627756,0.9166666666666666,0.0,0.7399999999999999,0.0,0.107348600851154,0.0247412418899422,0.9166666666666666,0.0,0.107348600851154,0.0247412418899422,0.9166666666666666,0.0,,,,,
qiskit_mixed,hea_qcnn,5,12,10,depolarizing,0.001,3,"0,1,2",40.0,0.3190824457772808,0.1087450002578823,0.0234264032588768,0.2119001106308915,0.0777132509133562,0.9166666666666666,0.0,0.7399999999999999,0.0,0.1093389361095997,0.0224540360865118,0.9166666666666666,0.0,0.1087450002578823,0.0234264032588768,0.9166666666666666,0.0,,,,,
