num_qubits,model_family,noise_model_name,train_size,noise_strength,seeds_present,test_accuracy_mean,test_accuracy_std,test_loss_mean,test_loss_std,history_best_accuracy_mean,history_best_accuracy_std,history_best_loss_mean,history_best_loss_std
7,hea_qcnn,coherent_overrotation,12,0.005,3,0.7833333333333333,0.227449628123093,0.17217451175697,0.0644027618875768,0.9166666666666666,0.0833333333333333,0.135078807510576,0.0351071501593948
7,hea_qcnn,coherent_overrotation,12,0.01,3,0.7833333333333333,0.227449628123093,0.1715980307764806,0.0650411906870083,0.9166666666666666,0.0833333333333333,0.1344330294403265,0.0357606311245092
7,hea_qcnn,coherent_overrotation,12,0.05,3,0.71,0.1493318452306807,0.1986684820381693,0.0320832283041609,0.861111111111111,0.0962250448649376,0.1496273771506138,0.0116779114802375
7,hea_qcnn,coherent_overrotation,12,0.1,3,0.7233333333333333,0.1650252505931541,0.1953817312188654,0.0347174542183761,0.8333333333333334,0.0833333333333332,0.1480398999829706,0.0151198189322244
7,hea_qcnn,coherent_overrotation,16,0.0,3,0.93,0.0360555127546398,0.1461181840163833,0.0498106275072011,1.0,0.0,0.1345981088373517,0.0478052485970833
7,hea_qcnn,coherent_overrotation,16,0.001,3,0.93,0.0360555127546398,0.146028354831699,0.0497519809633908,1.0,0.0,0.1345068379437075,0.0477515793783164
7,hea_qcnn,coherent_overrotation,16,0.005,3,0.9266666666666667,0.0351188458428424,0.1456347719137315,0.049481853104802,1.0,0.0,0.1341170876873944,0.0475171678713682
7,hea_qcnn,coherent_overrotation,16,0.01,3,0.9266666666666667,0.0305505046330389,0.1450389476355984,0.0490448503302087,1.0,0.0,0.133538644104612,0.0471500355514302
7,hea_qcnn,coherent_overrotation,16,0.05,3,0.9133333333333334,0.0416333199893226,0.1423632189280882,0.0486703761881009,0.9583333333333334,0.0721687836487032,0.132553269402898,0.049400801444958
7,hea_qcnn,coherent_overrotation,16,0.1,3,0.9466666666666668,0.0251661147842357,0.1279940415736927,0.0347796314466997,0.9791666666666666,0.0360843918243515,0.11897910216513,0.0353454811434797
7,hea_qcnn,depolarizing,4,0.0,3,0.7733333333333333,0.0404145188432737,0.2259837536219696,0.0310581367132775,1.0,0.0,0.2037304223778932,0.0399352514472146
7,hea_qcnn,depolarizing,4,0.001,3,0.77,0.0346410161513775,0.2270907254573096,0.0306864501528022,1.0,0.0,0.2051049375595977,0.0395731870219135
7,hea_qcnn,depolarizing,4,0.005,3,0.7633333333333333,0.0152752523165194,0.2314075419836296,0.0292928318262767,1.0,0.0,0.2104562595463966,0.0381669438642685
7,hea_qcnn,depolarizing,4,0.01,3,0.7633333333333333,0.0208166599946613,0.2365112121303892,0.0277723102026952,1.0,0.0,0.2168030389436211,0.0365012570978144
7,hea_qcnn,depolarizing,4,0.05,3,0.7366666666666667,0.0378593889720018,0.2663538455874518,0.0203432278218348,1.0,0.0,0.2553699324463248,0.0255065000501447
7,hea_qcnn,depolarizing,4,0.1,3,0.7333333333333334,0.023094010767585,0.2877700247414363,0.0128781319194727,0.8333333333333334,0.2886751345948128,0.2816451837197327,0.016389306026984
7,hea_qcnn,depolarizing,8,0.0,3,0.86,0.1212435565298214,0.1804135032483607,0.0356569251611555,0.9583333333333334,0.0721687836487032,0.1397809773706641,0.0222843536711068
