train_size,num_runs,mean_train_accuracy,variance_train_accuracy,mean_test_accuracy,variance_test_accuracy,mean_train_loss,variance_train_loss,mean_test_loss,variance_test_loss,mean_threshold,variance_threshold,phase_diagram_path
2,3,1.0,0.0,0.9700000000000001,1.232595164407831e-32,0.17177470910123738,6.162975822039155e-33,0.1837089525012138,2.3217846563242307e-22,0.5771835972829086,2.4785902730655175e-20,/scratch/users/jdehoney/eqnn_thesis/data/reproduction/paper_reproduction_19973403/n10/train_size_2/phase_diagrams/train_size_2_phase_diagram.npz
